open,high,low,close,atr14,rsi14,ema10,ema20,ema50,bull_bos,bear_bos,choch,swing_trend,bull_fvg,bear_fvg,inside_fvg,swing_ob_bull,swing_ob_bear,inside_ob,in_premium,in_discount,zone_pct,near_ote,eq_high,eq_low,dist_to_P_trad,dist_to_R1_trad,above_P_trad,above_R1_trad,below_S1_trad,pivot_range_width_trad,usd_strength
1277.88,1290.63,1270.93,1286.97,13.032142857142844,77.24225173940526,1267.5684965646237,1255.2592126487662,1234.262450929792,1,0,0,1,0,0,0,1,0,1,1,0,4.647118300844535,0,0,1,0.6476294874811405,0.3138394080329314,1,1,0,0.713620169854803,0.0
1287.72,1295.88,1286.37,1291.09,13.018571428571429,76.44054478784685,1271.845133552874,1258.671668586979,1236.4909822658788,1,0,0,1,1,0,0,1,0,1,1,0,5.063700707273581,0,0,0,0.6334540399674192,0.28164892642046796,1,0,0,1.5132228683134836,0.0
1289.45,1295.78,1286.76,1292.13,12.527142857142865,81.35013008352726,1275.533291088715,1261.8581763406,1238.6729045299621,1,0,0,1,0,0,0,1,0,1,1,0,5.1688574312265665,0,1,1,0.08115710646708241,0.2974873607547723,1,0,0,0.7591515565593274,0.0
1294.4,1299.66,1291.45,1296.18,12.78785714285714,81.52468800868141,1279.287238163494,1265.1269214510191,1240.9280847444734,1,0,0,1,0,0,0,0,0,0,1,0,5.578361981235708,0,0,0,0.361540896283342,0.013554525311258989,1,0,0,0.7053566440826944,0.0
1295.61,1299.77,1293.92,1294.12,12.144999999999982,77.61598857958572,1281.9841039519495,1267.8881670271126,1243.0140422054744,0,0,0,1,0,0,0,1,0,1,1,0,5.370070778021162,0,1,0,0.13530945518304843,0.49046246736733246,0,0,0,0.675998353176126,0.0
1294.77,1309.84,1282.75,1308.7,13.468571428571408,82.08333333333321,1286.8415395970496,1271.7750082626258,1245.589962118985,1,0,0,1,0,0,0,1,0,1,1,0,6.844287158054104,0,0,0,0.9476382406310979,0.7979069437959424,1,1,0,0.434344505695365,0.0
1309.45,1313.15,1305.55,1309.48,12.839999999999984,95.02589261379083,1290.9576233066769,1275.3659598566614,1248.0954538005935,1,0,0,1,1,0,0,1,0,1,1,0,6.923154701018825,0,0,0,0.7048286603812413,0.6721183800099689,1,0,0,2.10981308394783,0.0
1307.69,1315.59,1295.98,1307.94,13.251428571428553,92.84828441504722,1294.0453281600082,1278.4682493941223,1250.4422987495898,1,0,0,1,0,0,0,1,0,1,1,0,6.767441859780783,0,0,0,0.10967370992415197,0.39970533272818987,0,0,0,0.5735230702456486,0.0
1307.35,1320.44,1306.72,1318.72,13.672857142857131,94.22543701024694,1298.5316321309158,1282.301749451825,1253.1198556613706,1,0,0,1,0,0,0,0,0,0,1,0,7.8574317484471,0,0,1,0.8934977187379842,0.12384634136941573,1,1,0,1.4342283981815884,0.0
1319.82,1319.91,1312.27,1314.95,12.13071428571428,86.65211289568045,1301.5167899252947,1285.4111066468893,1255.5445672040619,0,0,0,1,0,0,0,1,0,1,1,0,7.476238624117601,0,1,0,0.02830281261419797,0.7350487742038544,0,0,0,1.1310133662142512,0.0
1312.78,1341.4,1312.55,1340.36,13.575714285714298,90.63234471180738,1308.5791917570593,1290.6443345852808,1258.8706626078242,1,0,0,1,0,0,0,1,0,1,1,0,10.04550050454534,0,0,1,1.815742397003985,1.5623487318642753,1,1,0,0.562769651647493,0.0
1340.35,1349.6,1338.75,1348.63,13.42785714285716,90.7452454666076,1315.8611568921394,1296.1667789104922,1262.3906366232038,1,0,0,1,1,0,0,1,0,1,1,0,10.881698684440579,0,0,0,1.2804227174250988,0.1261059985366004,1,0,0,2.148518538060121,0.0
1335.28,1349.49,1324.97,1347.21,14.408571428571447,90.32577591899609,1321.560946548114,1301.0280380618738,1265.716886167392,1,0,0,1,0,0,0,1,0,1,1,0,10.738119311350946,0,1,0,0.10757485622889791,0.37200079315285384,1,0,0,0.7530239936023012,0.0
1353.13,1355.12,1340.13,1353.77,14.797142857142862,90.59087989723811,1327.4171380848206,1306.051082055981,1269.1699494549453,1,0,0,1,0,0,0,0,0,0,1,0,11.401415570131187,0,0,0,0.8929651798328131,0.16039132392556288,1,0,0,1.6570766556130554,0.0
1353.93,1353.98,1340.53,1350.15,14.350714285714291,85.89772727272722,1331.5503857057622,1310.2509790030304,1272.3456377116142,0,0,0,1,0,0,0,0,0,0,1,0,11.03538928098722,0,1,1,0.033215535975653826,0.631792012963453,1,0,0,1.0445473096678772,0.0
1352.06,1373.94,1350.5,1371.87,15.370714285714273,88.248106060606,1338.8812246683508,1316.1194571932178,1276.2485538797862,0,0,0,0,0,0,0,0,0,0,1,0,0.9844278943730943,0,0,0,1.5386402712879659,1.0383382126746632,1,1,0,0.8750406616838619,0.0
1372.24,1387.03,1370.69,1380.83,15.893571428571411,89.06800563777301,1346.5082747286506,1322.282366031959,1280.3497870609713,0,0,0,0,1,0,0,0,0,0,1,0,0.9575400629985099,0,0,0,0.9685257590809802,0.02873279103381788,1,1,0,1.4748101208006552,0.0
1380.13,1385.11,1362.41,1368.17,16.928571428571395,79.4726930320151,1350.4467702325321,1326.6526168860582,1283.793716980149,0,0,0,0,0,0,0,0,0,0,1,0,0.8824427480854804,0,0,0,0.6702672292149733,1.19167369894507,0,0,1,0.9652320674535276,0.0
1367.83,1374.76,1352.73,1368.2,18.084285714285688,80.840965861782,1353.6746301902535,1330.6095105159575,1287.103767294653,0,0,0,0,0,0,0,0,0,0,1,0,0.950953271020928,0,1,0,0.20441319745032113,0.7289938646672797,0,0,0,1.255233430691305,0.0
1370.25,1370.82,1328.27,1331.68,19.188571428571404,58.08927062799216,1349.6756065192983,1330.7114618953901,1288.8518548517254,0,0,0,0,0,0,0,0,0,1,1,0,0.6984823973445932,1,0,0,1.748436569295409,2.399865991536613,0,0,1,1.1480792137579172,0.0
1333.18,1346.92,1330.4,1345.93,19.82571428571425,61.71950356890237,1348.9945871521531,1332.1608464767814,1291.0902134849912,0,0,0,0,0,1,0,0,0,1,1,0,0.8082582235512816,0,0,0,0.11802853436498961,0.6547052889135246,1,0,0,2.1462026227480675,0.0
1347.55,1349.02,1317.8,1325.39,20.654999999999973,54.99971348346802,1344.7028440335798,1331.5160039551834,1292.4353031522464,0,0,0,0,0,0,0,0,0,1,0,1,0.14315352696825717,0,0,0,0.7597837488537107,1.2770112159471967,0,0,1,0.7998063422512804,0.0
1323.56,1328.33,1315.14,1328.18,20.617142857142817,52.84049963968293,1341.6986905729289,1331.198289292785,1293.8370559698053,0,0,0,0,0,1,0,0,0,1,0,1,0.23419540229464453,0,0,0,0.12400683665325868,0.7514781965637004,0,0,0,1.5142738358467345,0.0
1331.66,1349.03,1331.43,1339.65,21.56071428571423,57.088738376765036,1341.3262013778508,1332.0032141220436,1295.633642010205,0,0,0,0,0,0,0,0,0,1,0,1,0.2086824066969122,0,1,1,0.7312682899555937,0.32574678370749105,1,1,0,0.6117608083201371,0.0
1339.2,1343.5,1327.9,1339.3,20.614285714285643,49.64467685706625,1340.9578011273325,1332.6981461104203,1297.3460482058833,0,0,0,0,0,0,0,0,0,1,0,1,0.2656104380180404,0,0,1,0.035735735734002905,0.45324555322356375,0,0,0,0.8537768537354355,0.0
1342.95,1343.4,1318.8,1324.72,21.596428571428515,42.31041358461435,1338.0054736496354,1331.9383226713326,1298.419536511535,0,0,0,0,0,0,0,0,0,1,0,1,0.11380238369639126,0,1,1,0.563982139877964,0.9807177112163561,0,0,1,0.7223416569865604,0.0
1324.9,1345.4,1322.76,1343.73,21.462142857142812,48.994568357794975,1339.0462966224288,1333.0613395597773,1300.1964174326513,0,0,0,0,0,0,0,0,0,1,0,1,0.47923875431604834,0,0,0,0.687567255711744,0.21355432044355835,1,1,0,1.1462042799079968,0.0
1341.3,1359.3,1334.99,1359.0,22.127857142857106,51.43863123727788,1342.674242691078,1335.5316881731317,1302.5024402784297,0,0,0,0,0,0,0,0,0,0,1,0,0.772779700100486,1,0,0,0.980814960627962,0.32387531336970304,1,1,0,1.0231447108869811,0.0
1361.2,1365.3,1348.9,1352.65,22.33857142857138,50.67750677506775,1344.4880167472456,1337.1620035852145,1304.4690112479032,0,0,0,0,1,0,0,0,0,0,1,0,0.6507112648856102,1,0,0,0.0695359297361889,0.65148898976,1,0,0,1.0882522222445623,0.0
1354.1,1359.6,1350.2,1356.3,21.31071428571423,45.32235774800216,1346.635650065928,1338.984669910432,1306.5015990421032,0,0,0,0,0,0,0,0,0,0,1,0,0.7208765859146317,1,1,1,0.03206524775002054,0.2831126752562417,1,0,0,0.7695659460004182,0.0
1354.65,1364.3,1325.55,1347.95,22.911428571428523,40.08563502593174,1346.8746227812137,1339.8385108713433,1308.127026530648,0,0,0,0,0,0,0,1,0,1,1,0,0.5603613994509754,0,1,0,0.32371035456042735,0.5492164442542091,0,0,1,0.4102755954428685,0.0
1348.73,1393.45,1347.55,1391.2,24.5685714285714,55.86273611323252,1354.9337822755385,1344.7300812645487,1311.3847901961128,1,0,0,1,0,0,0,0,0,0,1,0,1.3917723952058505,0,0,0,1.8424623017430497,1.0128115671952729,1,1,0,1.5772182811312931,0.0
1387.13,1397.95,1373.65,1393.25,24.730714285714253,56.31204958927582,1361.9003673163495,1349.3510259060204,1314.5951905805791,0,0,0,0,1,0,0,0,0,0,1,0,0.940619077688684,0,0,0,0.6409034456604845,0.5660976807095621,1,0,0,1.8559916817549555,0.0
1397.7,1410.3,1386.8,1409.25,23.369999999999973,71.80034849081,1370.5093914406496,1355.0556901054472,1318.3071438911447,0,0,0,0,0,0,0,0,0,0,1,0,0.9885245901531313,0,0,0,0.8971616031565824,0.2710027100154914,1,1,0,1.039794608427907,0.0
1405.7,1424.3,1382.6,1392.37,25.168571428571404,62.86141575274174,1374.4840475423496,1358.6094339049282,1321.2115696209037,0,0,0,0,0,0,0,0,0,0,1,0,0.6973459715573705,1,0,0,0.38725545841728665,0.9958186702597659,0,0,1,0.9337041661565685,0.0
1396.5,1410.0,1383.9,1402.9,24.80285714285711,72.7262065325749,1379.6505843528314,1362.8275830568398,1324.4150374789074,0,0,0,0,0,0,0,0,0,0,1,0,0.9221491227969073,0,1,1,0.12673271128008584,0.5649886725571667,1,0,0,1.6812579195267359,0.0
1400.8,1413.1,1399.8,1412.0,24.810714285714262,73.69938927844379,1385.53229628868,1367.51067038476,1327.8497418914994,0,0,0,0,0,0,0,0,0,0,1,0,0.988335100731832,0,0,0,0.5266541912363883,0.07926682980343759,1,0,0,1.0519648768828893,0.0
1373.08,1376.6,1355.55,1360.3,27.353571428571417,54.756530151563986,1380.9446060543744,1366.8239398719256,1329.1223010330093,0,0,0,0,0,1,0,0,0,1,0,1,0.44008483562629835,0,0,0,1.7547982764732553,2.0655438045987276,0,0,1,0.48622535577279613,0.0
1356.6,1364.4,1329.5,1337.65,28.732142857142858,49.65534528136361,1373.0728594990335,1364.0454694079326,1329.4567206003424,0,0,0,0,0,1,0,0,0,1,0,1,0.09748803827634703,0,0,0,0.9223119949958594,1.2216283405416848,0,0,1,0.7326289620627534,0.0
1339.33,1344.55,1330.8,1335.6,27.95714285714285,52.39816610827012,1366.259612317391,1361.3363770833676,1329.697633517976,0,0,0,0,0,1,0,0,0,1,0,1,0.05832320777571851,0,0,1,0.2950945324370769,0.8083801737064075,0,0,0,1.248339294794391,0.0
1340.75,1359.1,1340.6,1353.75,28.018571428571413,52.21701035489866,1363.9851373505926,1360.6138649801896,1330.6408635760947,0,0,0,0,0,0,0,0,0,1,0,1,0.18137931034232704,0,0,0,0.5984126174602444,0.3777256581384223,1,1,0,0.49074593380189074,0.0
1361.25,1362.0,1341.45,1353.15,27.749999999999982,48.61577776726139,1362.0151123777575,1359.903020696362,1331.5235748084046,0,0,0,0,0,0,0,0,0,1,0,1,0.1632937892510366,0,0,1,0.07207207206948311,0.30810810809699546,1,0,0,0.6666666666426431,0.0
1358.3,1367.75,1348.35,1365.97,27.964285714285715,53.058132059876925,1362.7341828545286,1360.4808282490894,1332.8744150119967,0,0,0,0,0,0,0,0,0,0,0,1,0.27212355211935124,0,0,0,0.49241379308583894,0.10799489143930477,1,1,0,0.7348659003568614,0.0
1364.2,1382.18,1356.1,1375.0,29.155714285714307,54.189818963972044,1364.9643314264324,1361.863606511081,1334.5263987370165,0,0,0,0,0,0,0,0,0,0,0,1,0.41158301157665644,0,0,0,0.4908128766552278,0.06756822970027339,1,1,0,0.6653927188757057,0.0
1372.4,1381.2,1369.15,1372.35,27.248571428571445,55.6102271682148,1366.30718025799,1362.8623106528828,1336.009677217918,0,0,0,0,1,0,0,0,0,0,0,1,0.3706563706506462,0,1,0,0.04611862570170802,0.5041242878428113,1,0,0,0.9571143965256431,0.0
1373.33,1374.9,1367.48,1374.6,24.500000000000018,45.29638444973362,1367.8149656656283,1363.9801858287988,1337.5230232093722,0,0,0,0,0,0,0,0,0,0,0,1,0.40540540539914427,0,0,0,0.014965986393933345,0.1925170067948829,1,0,0,0.49183673467380035,0.0
1373.7,1374.25,1350.7,1363.1,24.471428571428582,41.89123769565918,1366.9576991809683,1363.8963586070083,1338.526041907044,0,0,0,0,0,0,0,0,0,1,0,1,0.22779922779570966,0,1,0,0.3770383342908787,0.575092430410433,0,0,1,0.3032107413769878,0.0
1358.15,1369.18,1353.2,1366.65,23.934285714285725,37.720511933587055,1366.9017538753376,1364.1586101682456,1339.6289422244147,0,0,0,0,0,0,0,0,0,0,0,1,0.2826254826211205,0,0,0,0.1657315665841491,0.3349448887687641,1,0,0,0.9839441327033067,0.0
1365.3,1389.7,1362.73,1386.4,22.882142857142867,48.307151363919985,1370.446889534367,1366.27683777127,1341.4631013528692,0,0,0,0,0,0,0,0,0,0,1,0,0.5876447876357148,0,0,0,1.0221944747485268,0.5934758857240313,1,1,0,0.6983611674425569,0.0
1383.2,1396.7,1381.8,1386.6,22.08214285714288,45.09036144578308,1373.3838187099366,1368.2123770311491,1343.2331758096193,0,0,0,0,1,0,0,0,0,0,1,0,0.5907335907244674,0,0,0,0.31654536631269087,0.4478732006913403,1,0,0,1.2213488597214979,0.0
1387.2,1398.2,1382.75,1384.65,22.235714285714316,41.391249606547085,1375.4322153081298,1369.7778649329446,1344.8573649935558,0,0,0,0,0,0,0,0,0,0,1,0,0.7281845536463771,1,0,1,0.16714851696432254,0.46246921509860156,0,0,0,0.6700931576955338,0.0
1386.9,1415.45,1385.4,1413.4,20.40357142857145,69.53642384105967,1382.3354488884697,1373.93235398695,1347.545311464397,0,0,0,0,0,0,0,0,0,0,1,0,0.9694485841882354,0,0,0,1.2187408833056856,0.9352937743867251,1,1,0,0.7572203745471707,0.0
1410.17,1427.2,1408.7,1422.75,19.232142857142872,84.7063621533442,1389.6835490905662,1378.5816536072405,1350.4945149363814,0,0,0,0,1,0,0,0,0,0,1,0,0.9435637285866378,0,0,0,0.9359331475836462,0.07019498606876874,1,0,0,1.562488393604918,0.0
1422.9,1430.88,1395.88,1400.9,20.750000000000018,72.92837078651698,1391.7229038013722,1380.707210406551,1352.471200625151,0,0,0,0,0,0,0,0,0,0,1,0,0.6367381558144107,1,0,0,0.8987951806795688,1.4216867469194245,0,0,1,0.8915662650172731,0.0
1402.65,1403.23,1371.38,1381.0,21.346428571428582,59.45195976413461,1389.7732849283952,1380.7350951297367,1353.5899770712235,0,0,0,0,0,1,0,0,0,0,1,0,0.5949344023215214,1,0,0,1.322001003786154,1.9469298978509015,0,0,1,1.6396185376511463,0.0
1382.6,1394.15,1380.6,1387.15,20.846428571428596,61.356045424181715,1389.2963240323234,1381.346038450714,1354.9060564017639,0,0,0,0,0,1,0,0,0,0,1,0,0.7069970845352244,1,0,0,0.09338130317636957,0.5697218890709672,1,0,0,1.5278396435792647,0.0
1387.07,1392.0,1372.0,1385.7,20.889285714285734,57.13149714450952,1388.6424469355372,1381.760701455408,1356.1136620330672,0,0,0,0,0,0,0,0,0,0,0,1,0.43868075566959197,0,0,1,0.07659428961848654,0.39733287739591927,0,0,0,0.6486578902066034,0.0
1403.5,1407.8,1391.7,1395.4,20.605,57.338129496402914,1389.8710929472577,1383.0596822691787,1357.6543027376529,0,0,0,0,0,0,0,0,0,0,1,0,0.7492795388809093,1,0,0,0.5904715683608964,0.04529644907974266,1,1,0,0.9706381945658511,0.0
1394.8,1396.9,1377.6,1380.6,21.12285714285716,52.729077075752556,1388.1854396841197,1382.8254268149713,1358.554134002843,0,0,0,0,0,0,0,0,0,0,0,1,0.1170503316380389,0,0,0,0.8379548220893719,1.15041255235998,0,0,1,0.7622074935389139,0.0
1380.25,1386.2,1361.19,1370.95,22.379285714285725,48.84894355093034,1385.051723377916,1381.6944337849739,1359.0402463948885,0,0,0,0,0,1,0,0,0,0,0,1,0.2321598477585119,0,0,0,0.6293021820492753,0.9614545763616832,0,0,1,0.8624046471160473,0.0
1369.0,1378.63,1364.63,1374.85,21.67214285714288,53.89201722424644,1383.1968645819313,1381.0425829483097,1359.660236732344,0,0,0,0,0,0,0,0,0,0,0,1,0.2647668393713746,0,0,0,0.09551432055193262,0.4392735901712197,1,0,0,1.1540160178762837,0.0
1382.61,1387.95,1375.92,1385.01,21.4664285714286,55.8263518659558,1383.5265255670345,1381.4204321913278,1360.6543450957813,0,0,0,0,0,0,0,0,0,0,1,0,0.527979274597719,0,0,0,0.5732982841157389,0.19720715623697976,1,1,0,0.652181146610552,0.0
1384.05,1391.84,1380.9,1385.28,20.321428571428587,49.594438006952444,1383.8453391003009,1381.788010077868,1361.6200570528094,0,0,0,0,1,0,0,0,0,0,0,1,0.19614867889851084,0,0,0,0.1141652021033419,0.2322671353137033,1,0,0,0.5919859402169128,0.0
1389.13,1390.83,1382.96,1385.15,19.819285714285716,49.47467574813426,1384.0825501729732,1382.1081995942616,1362.5427999134836,0,0,0,0,0,0,0,0,1,1,0,1,0.19032691445632274,0,1,0,0.04322389207021897,0.3008853809869362,0,0,0,0.551987602235448,0.0
1386.86,1388.23,1372.18,1379.65,19.862142857142853,48.233964396722236,1383.2766319597054,1381.874085347189,1363.2136705051116,0,1,1,-1,0,0,0,0,0,0,0,1,-0.05597850425185963,0,1,0,0.335479075995149,0.504309466415924,0,0,1,0.39623116479466053,0.0
1380.91,1384.6,1378.03,1383.0,18.131428571428565,36.914600550964124,1383.2263352397588,1381.9813153141235,1363.9896049951074,0,0,0,0,0,0,0,0,0,1,0,1,0.0940438871431201,0,0,0,0.16435549951821019,0.268042861630317,1,0,0,0.8852032776063922,0.0
1376.82,1384.6,1376.32,1383.29,17.401428571428564,31.57796451914095,1383.2379106507117,1382.1059519508738,1364.7464832305934,0,0,0,0,0,0,0,1,0,1,0,1,0.10703090012954991,0,1,1,0.08121938537692933,0.13983526255936712,1,0,0,0.3775552089102429,0.0
1385.1,1406.18,1384.52,1405.3,16.53642857142857,52.051090807383865,1387.2491996233096,1384.3149089079334,1366.3368172215505,1,0,1,1,0,0,0,0,0,0,1,0,1.092700402996294,0,0,0,1.4450923645332825,1.1376902364940393,1,1,0,0.5007127121635767,0.0
1402.4,1413.63,1400.9,1411.25,15.170714285714293,66.20940949523097,1391.6129815099803,1386.8801556786063,1368.09811850698,0,0,0,0,1,0,0,0,0,0,1,0,0.9272838374296551,0,0,0,0.8294489696080476,0.10304942165462752,1,0,0,1.4277508356326214,0.0
1410.72,1414.48,1402.75,1404.37,15.040714285714282,59.15567843470853,1393.9324394172563,1388.5458551377865,1369.5205452321964,0,0,0,0,0,0,0,0,0,0,1,0,0.698927933272809,1,1,0,0.2807934020170922,0.792293932289716,0,0,0,0.8463693782977211,0.0
1406.0,1418.83,1405.4,1418.19,14.644999999999998,65.2664223287285,1398.342904977755,1391.3691070294258,1371.4291513015219,0,0,0,0,0,0,0,0,0,0,1,0,0.9831268125235171,0,0,0,0.750426766763372,0.4465687947800202,1,1,0,0.8009559576100419,0.0
1415.71,1423.77,1412.9,1414.54,13.84285714285714,59.53567158230363,1401.287831345436,1393.575858740909,1373.1197728191094,0,0,0,0,0,0,0,0,1,1,1,0,0.7846979239378414,1,0,0,0.028895768831752065,0.6024767801422466,1,0,0,0.9701754385263947,0.0
1415.88,1417.04,1374.8,1380.3,15.481428571428555,49.874791318864794,1397.471862009902,1392.3114912417748,1373.4013503556148,0,1,1,-1,0,0,0,0,0,1,0,1,-0.016602102932582637,0,0,0,2.3751038108643945,2.644458798389664,0,0,1,0.7021315861869927,0.0
1384.36,1384.58,1363.9,1377.98,15.17214285714283,53.1252778518716,1393.9278870990106,1390.9465873139866,1373.58090524363,0,0,0,0,0,1,0,0,0,1,0,1,0.2649604817413436,0,0,0,0.8392574109265929,1.888109473691925,0,0,0,2.7840497149899934,0.0
1374.82,1379.64,1364.72,1371.31,15.237857142857122,48.46407497396739,1389.8155439900995,1389.076436141226,1373.4918501360366,0,0,0,0,0,0,0,0,0,0,0,1,0.12595565748994592,0,0,1,0.27409803276377903,1.03448491375889,0,0,0,1.3571462053203867,0.0
1370.23,1378.46,1352.79,1368.78,16.13571428571426,42.458879286311685,1385.9908996282634,1387.1434422230138,1373.3070716993295,0,0,0,0,0,0,0,0,0,0,0,1,0.24887159532686595,0,1,0,0.19274015049713805,0.6370960601641596,0,0,0,0.9246569277868798,0.0
1369.34,1375.9,1365.58,1375.19,16.09142857142857,45.56483516483521,1384.0270996958518,1386.0050191541552,1373.380912024846,0,0,0,0,0,0,0,0,0,0,0,1,0.34863813229029494,0,0,1,0.5290601325428926,0.3339251893731666,1,0,0,1.595259232855413,0.0
1375.11,1386.5,1373.18,1381.22,16.48071428571429,48.357709987463416,1383.5167179329696,1385.5493030442358,1373.6883272395582,0,0,0,0,0,0,0,0,0,1,0,1,0.44249027236665484,0,0,0,0.5458905791431148,0.14279316371805245,1,1,0,0.6261864516588032,0.0
1382.98,1388.61,1376.73,1387.52,16.182857142857138,53.26691573266911,1384.2445873997024,1385.7369884685943,1374.2307457791835,0,0,0,0,1,0,0,0,0,1,1,0,0.9695700725580825,0,0,0,0.4461511299159212,0.006179378530671931,1,1,0,0.8230932202881173,0.0
1386.01,1393.0,1369.53,1373.27,17.390000000000004,46.29615531023982,1382.2492078724838,1384.5496562334902,1374.1930694741175,0,0,0,0,0,0,0,0,0,0,1,0,0.509326038286264,0,0,0,0.6335058462353864,1.0680467701130345,0,0,1,0.6831512363034346,0.0
1374.86,1377.91,1354.95,1361.78,18.438571428571436,42.455278849526515,1378.5275337138503,1382.3811175445865,1373.7062824359168,0,0,0,0,0,0,0,0,0,1,0,1,0.22357622481413642,0,1,0,0.9122181761339768,1.404121794298962,0,0,1,1.272875183939645,0.0
1363.49,1365.62,1357.12,1362.24,17.410714285714285,32.206611570248015,1375.5661639476957,1380.4629158736734,1373.2566243011752,0,0,0,0,0,1,0,0,0,1,0,1,0.2350161651272077,0,0,0,0.15163076922206595,0.7219692307277733,0,0,0,1.318728205052465,0.0
1361.77,1376.04,1361.33,1367.91,17.552142857142858,32.04937044400276,1374.1741341390236,1379.2674000761808,1373.0469527599528,0,0,0,0,0,0,0,0,0,0,0,1,0.37602586420353346,0,0,0,0.3560818784642414,0.09742400194782792,1,1,0,0.48427135471135063,0.0
1368.27,1378.77,1367.1,1369.68,17.547857142857147,34.99697258022675,1373.3570188410192,1378.3543143546399,1372.9149153968174,0,0,0,0,1,0,0,0,1,1,0,1,0.4200447649733907,0,1,0,0.07142372558989649,0.3329941248911156,1,0,0,0.8382789920961637,0.0
1369.62,1370.9,1343.32,1345.88,18.485000000000014,21.21187992674581,1368.3611972335611,1375.261522511341,1371.854722636158,0,1,0,-1,0,0,0,0,1,1,0,1,-0.17184779905068392,0,0,0,1.404922910391944,1.6618880172214414,0,0,1,0.6313226940421283,0.0
1348.61,1350.06,1337.61,1342.35,18.59785714285717,21.232167051884943,1363.6318886456409,1372.127091795975,1370.697674689642,0,1,0,-1,0,1,0,0,1,1,0,1,-0.2596369062357724,0,0,0,0.592362151265672,1.1325677560810226,0,0,0,1.4829665475255984,0.0
1345.82,1353.08,1332.58,1334.02,17.045000000000023,26.75773402973087,1358.2479088918878,1368.4978449582632,1369.2593345057346,0,1,0,-1,0,0,0,0,0,1,0,1,-0.46679930364419714,0,0,0,0.546787914312299,0.8829568787982973,0,0,1,0.730419477809892,0.0
1337.65,1338.32,1322.63,1331.98,16.688571428571453,26.833199033037914,1353.471925456999,1365.019954962238,1367.7973998192354,0,0,0,0,0,0,0,0,0,1,0,1,0.13286912036190215,0,0,0,0.47417679618227165,0.9124008445495485,0,0,0,1.2283855503458405,0.0
1331.85,1346.49,1324.94,1345.44,17.16214285714287,37.80522296596594,1352.0115753739083,1363.1551973467867,1366.9206390420104,0,0,0,0,0,0,0,0,0,1,0,1,0.30120481927268306,0,0,0,0.842746354746196,0.3564046003593678,1,1,0,0.9142215007583064,0.0
1344.52,1347.8,1310.15,1313.45,18.017857142857142,29.587545192946266,1345.0003798513794,1358.421369028045,1364.8237512364415,0,0,0,0,0,0,0,0,0,1,0,1,0.03983101991502869,0,1,0,1.4156326394985705,2.193564585276339,0,0,1,1.196035678823607,0.0
1314.08,1346.87,1307.88,1336.31,20.065714285714257,37.20884326885113,1343.420310787492,1356.3155243587075,1363.7055649134438,0,0,0,0,0,0,0,0,0,1,0,1,0.3339990601464506,0,1,0,0.6234515164148932,0.05681332763492401,1,0,0,1.8763348995220352,0.0
1344.47,1344.8,1322.96,1332.4,20.674285714285684,33.71146403309757,1341.4166179170388,1354.037855372164,1362.477895701152,0,0,0,0,0,0,0,0,0,1,0,1,0.13478012564056652,0,0,1,0.09899576192630605,0.9880228486715589,1,0,0,1.8859176339607342,0.0
1332.31,1342.74,1325.25,1340.96,21.07499999999998,34.69629240073627,1341.333596477577,1352.7923453367196,1361.634056654048,0,0,0,0,0,0,0,0,0,1,0,1,0.25699600228073977,0,0,1,0.35935152232379225,0.13538948200228137,1,0,0,1.0362989323351668,0.0
1341.46,1342.76,1326.64,1334.82,20.549999999999972,36.65023262273452,1340.1493062089266,1351.0806933998892,1360.5825250205557,0,0,0,0,0,0,0,0,0,1,0,1,0.16933181039164155,0,1,0,0.07283049472476114,0.6113544200837926,0,0,0,0.8510948904695347,0.0
1333.23,1355.63,1324.82,1353.95,21.110714285714266,47.41839762611278,1342.658523261849,1351.353960695138,1360.3224260001418,0,0,0,0,0,0,0,0,0,1,0,1,0.4424614505933404,0,0,1,0.9099644729733083,0.5262730502203827,1,1,0,0.7635933005897763,0.0
1352.9,1357.87,1345.02,1348.65,21.421428571428546,45.65786951242894,1343.7478826687855,1351.0964406289345,1359.864683804058,0,0,0,0,1,0,0,0,0,1,0,1,0.3667904054773455,0,0,0,0.1797265755167916,0.7529843280742142,1,0,0,1.4382794264083596,0.0
1346.52,1352.96,1344.99,1350.9,20.939999999999973,44.443718560135885,1345.0482676380973,1351.0777319976073,1359.513127576448,0,0,0,0,0,0,0,0,0,1,0,1,0.39891490576243793,0,0,1,0.01846545685999545,0.24387137853021512,1,0,0,0.6136580706488189,0.0
1350.54,1367.71,1348.25,1363.52,21.49642857142854,48.121034651049264,1348.4067644311706,1352.2627099025972,1359.670259828352,0,0,0,0,0,0,0,0,0,1,1,0,0.5790976584725994,0,0,0,0.6467741041954256,0.4315445533387431,1,1,0,0.3707592623186905,0.0
1361.82,1366.92,1358.02,1363.31,20.162142857142822,56.210361291242016,1351.116443625503,1353.3148327690164,1359.8129947370442,0,0,0,0,1,0,0,0,0,1,1,0,0.5760993717793237,0,1,0,0.1727660277898758,0.40141235930508345,1,0,0,0.9651751868299449,0.0
1363.39,1365.75,1351.03,1363.44,20.32428571428568,57.70101511721324,1353.357090239048,1354.2791344100626,1359.9552302375523,0,0,0,0,0,0,0,0,0,1,1,0,0.5779554540180194,0,1,0,0.03394953257723163,0.19877697335073,1,0,0,0.4378997680251314,0.0
