time,open,high,low,close,volume,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_EUR,csm_USD,csm_base,csm_quote,csm_diff,news_impact_EUR,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,dxy_corr_30d
2025-09-22 04:00:00,1.173433542251587,1.1735711097717283,1.1730204820632937,1.1730204820632937,0,0.0005635239861226836,27.268793517169513,1.1741286463400593,-0.00028492181094286195,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1736171245574951,1.1738007068634033,1.1733875274658203,1.1740303039550781,1.173203945159912,1.1736171245574951,1.1737749590873718,1.1734592900276184,1.1738724694252014,1.1733617796897888,0.0,1.1741286463400593,1.1743226604064132,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,4.024154477792531,4.018592988933818,4.024154477792531,4.018592988933818,0.005561488858712771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 04:30:00,1.1730204820632937,1.173433542251587,1.1730204820632937,1.173433542251587,0,0.0005509853363035629,35.993214706082384,1.1741013873561976,-0.0002818074816512972,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1732040246327717,1.1733875672022498,1.1728369394938152,1.1737546523412064,1.1726533969243371,1.1732040246327717,1.1734143644173938,1.1729936848481497,1.1735443125565843,1.1728637367089592,0.0,1.1741013873561976,1.1743138134595992,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,3.9850099932559484,4.229078860761725,3.9850099932559484,4.229078860761725,-0.24406886750577694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 05:00:00,1.173433542251587,1.17384672164917,1.1732958555221558,1.1737089157104492,0,0.0005509761663582242,40.732786254645816,1.1740859963112664,-0.00025418888526984595,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1732958555221558,1.1735712289810178,1.1731581687927246,1.173708915710449,1.1728827953338625,1.1732958555221558,1.1734536445140837,1.1731380665302278,1.173551126718521,1.1730405843257905,0.0,1.1740859963112664,1.174307794576523,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,4.243375523375845,4.177294213084871,4.243375523375845,4.177294213084871,0.06608131029097386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 05:30:00,1.1737089157104492,1.174122333526611,1.1735711097717283,1.174122333526611,0,0.0005509938512528377,46.66224324947715,1.1740874213001036,-0.0001966744453878455,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.173617164293925,1.1739384730656943,1.1733876069386802,1.1741680304209392,1.1730662981669109,1.173617164293925,1.1738275951544443,1.1734067334334057,1.17395759956042,1.1732767290274302,0.0,1.1740874213001036,1.1743059491929417,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.208035678416574,4.147239818974004,4.208035678416574,4.147239818974004,0.060795859442570155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 06:00:00,1.1742602586746216,1.1746740341186523,1.1739845275878906,1.1746740341186523,0,0.0005805492401121937,52.94461976992828,1.1741104257243604,-0.00010536166668062563,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1739385922749834,1.1743060747782386,1.1737548510233557,1.1744898160298662,1.1733873685201006,1.1739385922749834,1.1741491597493487,1.173728024800618,1.174279248555501,1.173597935994466,0.0,1.1741104257243604,1.174309611729516,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.038135877681376,4.014578951901905,4.038135877681376,4.014578951901905,0.023556925779470994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 06:30:00,1.1745359897613523,1.1750881671905518,1.1743981838226318,1.1746740341186523,0,0.0006002868924821016,58.07325107476021,1.1741325280143327,-3.261961308753669e-05,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.1743981838226318,1.174122333526611,0.0,0.0,1.1743981838226318,1.174122333526611,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1744441986083984,1.1749038696289062,1.1742143630981445,1.1751337051391602,1.1737546920776367,1.1744441986083984,1.1747075901031494,1.1741808071136475,1.1748703136444092,1.1740180835723877,20.0,1.1741325280143327,1.1743132378229404,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.1204339739285345,3.871729239963467,4.1204339739285345,3.871729239963467,0.24870473396506743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 07:00:00,1.174812078475952,1.1757789850234983,1.1742602586746216,1.1757789850234983,0,0.0006595679691858544,65.8154091271223,1.1741970949558687,0.00011288798955133572,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1743981838226318,1.174122333526611,0.0,0.0,1.1743981838226318,1.174122333526611,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1747201283772786,1.1750420729319253,1.1743520895640054,1.1754101117451985,1.1740301450093586,1.1747201283772786,1.174983702023824,1.174456554730733,1.175146538098653,1.1742937186559042,20.0,1.1741970949558687,1.1743278223721998,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.958376666514341,3.9877565117534632,3.958376666514341,3.9877565117534632,-0.029379845239122293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 07:30:00,1.1757789850234983,1.1757789850234983,1.1752262115478516,1.1752262115478516,0,0.0006203481129236632,62.507565931692454,1.1742374524692798,0.00018150730991961517,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1743981838226318,1.174122333526611,0.0,0.0,1.1743981838226318,1.174122333526611,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1752727429072063,1.176285227139791,1.1747665007909143,1.176791469256083,1.1737540165583296,1.1752727429072063,1.1758528963724773,1.1746925894419353,1.176211315790812,1.1743341700236005,0.0,1.1742374524692798,1.1743367615679774,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.7436617679248068,4.050271127400829,3.7436617679248068,4.050271127400829,-0.3066093594760222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 08:00:00,1.175364375114441,1.177024483680725,1.175364375114441,1.176885962486267,0,0.0007094059671673504,70.61683636302291,1.174341315607201,0.0003656022105955614,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1743981838226318,1.174122333526611,0.0,0.0,1.1743981838226318,1.174122333526611,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1754104693730671,1.1755947271982827,1.175041953722636,1.175963242848714,1.1748576958974204,1.1754104693730671,1.1756216288407642,1.1751993099053701,1.1757520833810169,1.1750688553651174,0.0,1.174341315607201,1.174362126751244,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.9195419659940116,4.117711291067387,3.9195419659940116,4.117711291067387,-0.19816932507337537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 08:30:00,1.176747441291809,1.177163004875183,1.1764705181121826,1.1766090393066406,0,0.0007194961820328987,72.01375211637983,1.1744302459483555,0.00048357896220241336,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.1764705181121826,1.1757789850234983,0.0,0.0,1.1764705181121826,1.1757789850234983,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1764249404271443,1.1774855057398477,1.1758253971735635,1.1780850489934285,1.1747648318608601,1.1764249404271443,1.177059101899465,1.1757907789548236,1.1774508875211078,1.1753989933331808,20.0,1.1744302459483555,1.1743844840901039,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.950680001107088,4.306486066615494,3.950680001107088,4.306486066615494,-0.3558060655084061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 09:00:00,1.1766090393066406,1.177163004875183,1.1766090393066406,1.176747441291809,0,0.0007197260856627466,77.08666942550607,1.1745211163539813,0.0005815406329368056,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1764705181121826,1.1757789850234983,0.0,0.0,1.1764705181121826,1.1757789850234983,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1767475207646687,1.1770245234171548,1.1763320366541543,1.1774400075276692,1.1760550340016682,1.1767475207646687,1.177012050708135,1.1764829908212024,1.177175477584203,1.1763195639451345,0.0,1.1745211163539813,1.174407996102061,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.129074534032456,4.284742159769628,4.129074534032456,4.284742159769628,-0.15566762573717252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 09:30:00,1.176747441291809,1.177994966506958,1.1766090393066406,1.177994966506958,0,0.000789225101470868,80.71740052086834,1.174657345771745,0.0007511816669660831,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1764705181121826,1.1757789850234983,0.0,0.0,1.1764705181121826,1.1757789850234983,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.176839828491211,1.1770706176757812,1.1765166521072388,1.1773937940597534,1.1762858629226685,1.176839828491211,1.177051443338394,1.1766282136440278,1.1771821792125703,1.1764974777698516,0.0,1.174657345771745,1.174443687349871,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.216907752815319,4.053390992057209,4.216907752815319,4.053390992057209,0.16351676075811028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 10:00:00,1.1778563261032104,1.1786893606185913,1.1778563261032104,1.1784114837646484,0,0.0007995452199662642,80.38294463785431,1.174804566869506,0.0009087572820818401,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.1778563261032104,1.177163004875183,0.0,0.0,1.1778563261032104,1.177163004875183,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1775329907735188,1.178456942240397,1.1770710150400796,1.1789189179738362,1.1761470635732014,1.1775329907735188,1.17806241496404,1.1770035665829977,1.178389493783315,1.1766764877637226,20.0,1.174804566869506,1.174483167911212,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.865455133953566,3.760398124788675,3.865455133953566,3.760398124788675,0.10505700916489102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 10:30:00,1.178272724151611,1.178272724151611,1.1777175664901731,1.1777175664901731,0,0.0008195979254585721,74.99389218631255,1.1749188021487478,0.0009665025280738426,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1778563261032104,1.177163004875183,0.0,0.0,1.1778563261032104,1.177163004875183,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1783190568288167,1.1787817875544229,1.177948753039042,1.1791520913441975,1.1774860223134358,1.1783190568288167,1.178637276013692,1.1780008376439413,1.1788338721593221,1.1778042414983112,20.0,1.1749188021487478,1.1745153509816493,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.946685634978233,3.742867858579397,3.946685634978233,3.742867858579397,0.20381777639883625,0.0,-0.1795314840982353,0.21543778091788235,0.21543778091788235,0.0,0.0,-0.1795314840982353,0,9,0.0
2025-09-22 11:00:00,1.1777175664901731,1.1778563261032104,1.1773016452789309,1.1777175664901731,0,0.0008198874337332114,80.32602672249132,1.1750285576131174,0.0010007302560952613,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1778563261032104,1.177163004875183,0.0,0.0,1.1778563261032104,1.177163004875183,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1779026190439856,1.1780876715977981,1.1775325139363602,1.1784577767054236,1.1773474613825476,1.1779026190439856,1.1781146892706549,1.1776905488173164,1.1782457064787544,1.177559531609217,20.0,1.1750285576131174,1.1745472138225301,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.8607628140454433,3.474079815072912,3.8607628140454433,3.474079815072912,0.38668299897253133,0.0,-0.15058708069932594,0.18070449683919113,0.18070449683919113,0.0,0.0,-0.15058708069932594,0,9,0.0
2025-09-22 11:30:00,1.1778563261032104,1.1784114837646484,1.1777175664901731,1.178133845329285,0,0.0008399486541747889,80.33420012001719,1.1751503336019866,0.001049349947481737,0.0,0.0,1.1730204820632937,0.0,1.1730204820632937,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.1778563261032104,1.177163004875183,0.0,0.0,1.1778563261032104,1.177163004875183,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.1776251792907715,1.177948713302612,1.1773940324783325,1.178179860115051,1.177070498466492,1.1776251792907715,1.1778370673656462,1.1774132912158968,1.1779679720401763,1.1772823865413666,20.0,1.1751503336019866,1.1745829016982194,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.7901462777465347,3.9504582849741903,3.7901462777465347,3.9504582849741903,-0.1603120072276556,0.0,-0.12636046755547248,0.15163256106656697,0.15163256106656697,0.0,0.0,-0.12636046755547248,0,9,0.0
